Condition2,TrainingTalkerID,TestTalkerID,SentenceID,Keyword,distance_min,IsCorrect,similarity,TrainingTalkerID1,trial,variability_1,tau,k
Multi-talker,"CMN_M_043, CMN_M_032, CMN_M_035, CMN_M_016, CMN_M_021",6,HT1_S028,dog,0.716112155361457,0,0.716112155361457,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",710,0.9650533,1.0,1.995
Multi-talker,"CMN_M_043, CMN_M_032, CMN_M_035, CMN_M_016, CMN_M_021",6,HT1_S028,eating,0.7093592967888985,1,0.7093592967888985,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",870,0.9650533,1.0,1.995
Multi-talker,"CMN_M_043, CMN_M_032, CMN_M_035, CMN_M_016, CMN_M_021",6,HT1_S028,some,0.8585664076874984,1,0.8585664076874984,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2630,0.9650533,1.0,1.995
Multi-talker,"CMN_M_043, CMN_M_032, CMN_M_035, CMN_M_016, CMN_M_021",6,HT1_S028,meat,0.6749245706050484,1,0.6749245706050484,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2054,0.9650533,1.0,1.995
Talker-specific,CMN_M_037,6,HT1_S028,dog,1.0,1,1.0,CMN_M_037,735,0.97477096,1.0,1.995
Talker-specific,CMN_M_037,6,HT1_S028,eating,1.0,1,1.0,CMN_M_037,895,0.97477096,1.0,1.995
Talker-specific,CMN_M_037,6,HT1_S028,some,1.0,1,1.0,CMN_M_037,2655,0.97477096,1.0,1.995
Talker-specific,CMN_M_037,6,HT1_S028,meat,1.0,1,1.0,CMN_M_037,2079,0.97477096,1.0,1.995
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_032, CMN_M_021, CMN_M_043",6,HT1_S028,dog,0.716112155361457,1,0.716112155361457,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",710,0.9650533,1.0,1.995
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_032, CMN_M_021, CMN_M_043",6,HT1_S028,eating,0.7093592967888985,1,0.7093592967888985,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",870,0.9650533,1.0,1.995
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_032, CMN_M_021, CMN_M_043",6,HT1_S028,some,0.8585664076874984,1,0.8585664076874984,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2630,0.9650533,1.0,1.995
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_032, CMN_M_021, CMN_M_043",6,HT1_S028,meat,0.6749245706050484,1,0.6749245706050484,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2054,0.9650533,1.0,1.995
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_043",5,HT1_S028,dog,0.7110860965585889,1,0.7110860965585889,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",711,0.96765846,1.0,1.995
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_043",5,HT1_S028,eating,0.8447153961608221,1,0.8447153961608221,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",871,0.96765846,1.0,1.995
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_043",5,HT1_S028,some,0.6804697689485628,1,0.6804697689485628,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2631,0.96765846,1.0,1.995
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_043",5,HT1_S028,meat,0.19032044522694166,1,0.19032044522694166,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2055,0.96765846,1.0,1.995
Talker-specific,CMN_M_037,6,HT1_S028,dog,1.0,1,1.0,CMN_M_037,735,0.97477096,1.0,1.995
Talker-specific,CMN_M_037,6,HT1_S028,eating,1.0,1,1.0,CMN_M_037,895,0.97477096,1.0,1.995
Talker-specific,CMN_M_037,6,HT1_S028,some,1.0,1,1.0,CMN_M_037,2655,0.97477096,1.0,1.995
Talker-specific,CMN_M_037,6,HT1_S028,meat,1.0,1,1.0,CMN_M_037,2079,0.97477096,1.0,1.995
Single talker,CMN_M_043,6,HT1_S028,dog,0.6207690182889714,1,0.6207690182889714,CMN_M_043,732,0.9630248,1.0,1.995
Single talker,CMN_M_043,6,HT1_S028,eating,0.7057605360641899,1,0.7057605360641899,CMN_M_043,892,0.9630248,1.0,1.995
Single talker,CMN_M_043,6,HT1_S028,some,0.35254944047405345,1,0.35254944047405345,CMN_M_043,2652,0.9630248,1.0,1.995
Single talker,CMN_M_043,6,HT1_S028,meat,0.5519420443485603,1,0.5519420443485603,CMN_M_043,2076,0.9630248,1.0,1.995
Single talker,CMN_M_032,4,HT1_S028,dog,0.45313641167528984,1,0.45313641167528984,CMN_M_032,721,0.9644214,1.0,1.995
Single talker,CMN_M_032,4,HT1_S028,eating,0.7494378465494638,1,0.7494378465494638,CMN_M_032,881,0.9644214,1.0,1.995
Single talker,CMN_M_032,4,HT1_S028,some,0.36709997995918897,1,0.36709997995918897,CMN_M_032,2641,0.9644214,1.0,1.995
Single talker,CMN_M_032,4,HT1_S028,meat,0.9286960288279825,1,0.9286960288279825,CMN_M_032,2065,0.9644214,1.0,1.995
Control,"ENG_M_133, ENG_M_131, ENG_M_066, ENG_M_070, ENG_M_055",5,HT1_S028,dog,0.832448207520641,0,0.832448207520641,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",707,0.9838116,1.0,1.995
Control,"ENG_M_133, ENG_M_131, ENG_M_066, ENG_M_070, ENG_M_055",5,HT1_S028,eating,0.7150092485268976,1,0.7150092485268976,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",867,0.9838116,1.0,1.995
Control,"ENG_M_133, ENG_M_131, ENG_M_066, ENG_M_070, ENG_M_055",5,HT1_S028,some,0.6896815612508941,0,0.6896815612508941,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2627,0.9838116,1.0,1.995
Control,"ENG_M_133, ENG_M_131, ENG_M_066, ENG_M_070, ENG_M_055",5,HT1_S028,meat,0.3955178417959457,0,0.3955178417959457,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2051,0.9838116,1.0,1.995
Talker-specific,CMN_M_035,5,HT1_S028,dog,1.0,1,1.0,CMN_M_035,734,0.9614293,1.0,1.995
Talker-specific,CMN_M_035,5,HT1_S028,eating,1.0,1,1.0,CMN_M_035,894,0.9614293,1.0,1.995
Talker-specific,CMN_M_035,5,HT1_S028,some,1.0,1,1.0,CMN_M_035,2654,0.9614293,1.0,1.995
Talker-specific,CMN_M_035,5,HT1_S028,meat,1.0,1,1.0,CMN_M_035,2078,0.9614293,1.0,1.995
Talker-specific,CMN_M_037,6,HT1_S028,dog,1.0,1,1.0,CMN_M_037,735,0.97477096,1.0,1.995
Talker-specific,CMN_M_037,6,HT1_S028,eating,1.0,1,1.0,CMN_M_037,895,0.97477096,1.0,1.995
Talker-specific,CMN_M_037,6,HT1_S028,some,1.0,1,1.0,CMN_M_037,2655,0.97477096,1.0,1.995
