Condition2,TrainingTalkerID,TestTalkerID,SentenceID,Keyword,distance_min,IsCorrect,similarity,TrainingTalkerID1,trial,variability_1,tau,k
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_035, CMN_M_021, CMN_M_016",3,HT1_S041,bedrooms,0.46834430613571565,1,0.46834430613571565,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",200,0.94560224,8.0,0.598
Control,"ENG_M_055, ENG_M_131, ENG_M_066, ENG_M_070, ENG_M_133",4,HT1_S041,house,0.4259830557056351,1,0.4259830557056351,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1668,0.96115804,8.0,0.598
Control,"ENG_M_055, ENG_M_131, ENG_M_066, ENG_M_070, ENG_M_133",4,HT1_S041,had,0.36314426177280323,1,0.36314426177280323,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1444,0.96115804,8.0,0.598
Control,"ENG_M_055, ENG_M_131, ENG_M_066, ENG_M_070, ENG_M_133",4,HT1_S041,nine,0.21454046042550107,1,0.21454046042550107,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2178,0.96115804,8.0,0.598
Control,"ENG_M_055, ENG_M_131, ENG_M_066, ENG_M_070, ENG_M_133",4,HT1_S041,bedrooms,0.3675457309116076,1,0.3675457309116076,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",194,0.96115804,8.0,0.598
Talker-specific,CMN_M_037,6,HT1_S041,house,1.0,1,1.0,CMN_M_037,1726,0.83241093,8.0,0.598
Talker-specific,CMN_M_037,6,HT1_S041,had,1.0,1,1.0,CMN_M_037,1502,0.83241093,8.0,0.598
Talker-specific,CMN_M_037,6,HT1_S041,nine,1.0,1,1.0,CMN_M_037,2207,0.83241093,8.0,0.598
Talker-specific,CMN_M_037,6,HT1_S041,bedrooms,1.0,1,1.0,CMN_M_037,223,0.83241093,8.0,0.598
Single talker,CMN_M_043,3,HT1_S041,house,0.6681039499597768,1,0.6681039499597768,CMN_M_043,1716,1.0160105,8.0,0.598
Single talker,CMN_M_043,3,HT1_S041,had,0.40123920648117267,1,0.40123920648117267,CMN_M_043,1492,1.0160105,8.0,0.598
Single talker,CMN_M_043,3,HT1_S041,nine,0.36480115996103696,1,0.36480115996103696,CMN_M_043,2202,1.0160105,8.0,0.598
Single talker,CMN_M_043,3,HT1_S041,bedrooms,0.42665911508843557,1,0.42665911508843557,CMN_M_043,218,1.0160105,8.0,0.598
Talker-specific,CMN_M_032,3,HT1_S041,house,1.0,1,1.0,CMN_M_032,1722,0.96799916,8.0,0.598
Talker-specific,CMN_M_032,3,HT1_S041,had,1.0,1,1.0,CMN_M_032,1498,0.96799916,8.0,0.598
Talker-specific,CMN_M_032,3,HT1_S041,nine,1.0,1,1.0,CMN_M_032,2205,0.96799916,8.0,0.598
Talker-specific,CMN_M_032,3,HT1_S041,bedrooms,1.0,1,1.0,CMN_M_032,221,0.96799916,8.0,0.598
Control,"ENG_M_055, ENG_M_066, ENG_M_070, ENG_M_133, ENG_M_131",6,HT1_S041,house,0.6228066546904436,1,0.6228066546904436,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1672,0.96115804,8.0,0.598
Control,"ENG_M_055, ENG_M_066, ENG_M_070, ENG_M_133, ENG_M_131",6,HT1_S041,had,0.5353147305753077,1,0.5353147305753077,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1448,0.96115804,8.0,0.598
Control,"ENG_M_055, ENG_M_066, ENG_M_070, ENG_M_133, ENG_M_131",6,HT1_S041,nine,0.5263464492989869,1,0.5263464492989869,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2180,0.96115804,8.0,0.598
Control,"ENG_M_055, ENG_M_066, ENG_M_070, ENG_M_133, ENG_M_131",6,HT1_S041,bedrooms,0.5163700158467996,1,0.5163700158467996,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",196,0.96115804,8.0,0.598
Single talker,CMN_M_032,5,HT1_S041,house,0.7029818127246443,1,0.7029818127246443,CMN_M_032,1700,0.96799916,8.0,0.598
Single talker,CMN_M_032,5,HT1_S041,had,0.4380619450327474,1,0.4380619450327474,CMN_M_032,1476,0.96799916,8.0,0.598
Single talker,CMN_M_032,5,HT1_S041,nine,0.3522564232608327,1,0.3522564232608327,CMN_M_032,2194,0.96799916,8.0,0.598
Single talker,CMN_M_032,5,HT1_S041,bedrooms,0.4423861261634695,1,0.4423861261634695,CMN_M_032,210,0.96799916,8.0,0.598
Talker-specific,CMN_M_043,4,HT1_S041,house,1.0,1,1.0,CMN_M_043,1728,1.0160105,8.0,0.598
Talker-specific,CMN_M_043,4,HT1_S041,had,1.0,1,1.0,CMN_M_043,1504,1.0160105,8.0,0.598
Talker-specific,CMN_M_043,4,HT1_S041,nine,1.0,1,1.0,CMN_M_043,2208,1.0160105,8.0,0.598
Talker-specific,CMN_M_043,4,HT1_S041,bedrooms,1.0,1,1.0,CMN_M_043,224,1.0160105,8.0,0.598
Multi-talker,"CMN_M_037, CMN_M_032, CMN_M_016, CMN_M_035, CMN_M_021",4,HT1_S041,house,0.548619111314087,1,0.548619111314087,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",1674,0.93633986,8.0,0.598
Multi-talker,"CMN_M_037, CMN_M_032, CMN_M_016, CMN_M_035, CMN_M_021",4,HT1_S041,had,0.44722149156366964,1,0.44722149156366964,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",1450,0.93633986,8.0,0.598
Multi-talker,"CMN_M_037, CMN_M_032, CMN_M_016, CMN_M_035, CMN_M_021",4,HT1_S041,nine,0.4031616584487619,1,0.4031616584487619,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2181,0.93633986,8.0,0.598
Multi-talker,"CMN_M_037, CMN_M_032, CMN_M_016, CMN_M_035, CMN_M_021",4,HT1_S041,bedrooms,0.4702711310318534,1,0.4702711310318534,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",197,0.93633986,8.0,0.598
Talker-specific,CMN_M_037,6,HT1_S041,house,1.0,1,1.0,CMN_M_037,1726,0.83241093,8.0,0.598
Talker-specific,CMN_M_037,6,HT1_S041,had,1.0,1,1.0,CMN_M_037,1502,0.83241093,8.0,0.598
Talker-specific,CMN_M_037,6,HT1_S041,nine,1.0,1,1.0,CMN_M_037,2207,0.83241093,8.0,0.598
Talker-specific,CMN_M_037,6,HT1_S041,bedrooms,1.0,1,1.0,CMN_M_037,223,0.83241093,8.0,0.598
Single talker,CMN_M_032,6,HT1_S041,house,0.5693790281448997,1,0.5693790281448997,CMN_M_032,1702,0.96799916,8.0,0.598
Single talker,CMN_M_032,6,HT1_S041,had,0.5606701668833216,1,0.5606701668833216,CMN_M_032,1478,0.96799916,8.0,0.598
Single talker,CMN_M_032,6,HT1_S041,nine,0.4121108818383064,0,0.4121108818383064,CMN_M_032,2195,0.96799916,8.0,0.598
Single talker,CMN_M_032,6,HT1_S041,bedrooms,0.476764063747079,1,0.476764063747079,CMN_M_032,211,0.96799916,8.0,0.598
Control,"ENG_M_070, ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_055",4,HT1_S041,house,0.4259830557056351,1,0.4259830557056351,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1668,0.96115804,8.0,0.598
Control,"ENG_M_070, ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_055",4,HT1_S041,had,0.36314426177280323,1,0.36314426177280323,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1444,0.96115804,8.0,0.598
Control,"ENG_M_070, ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_055",4,HT1_S041,nine,0.21454046042550107,1,0.21454046042550107,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2178,0.96115804,8.0,0.598
Control,"ENG_M_070, ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_055",4,HT1_S041,bedrooms,0.3675457309116076,1,0.3675457309116076,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",194,0.96115804,8.0,0.598
Talker-specific,CMN_M_032,3,HT1_S041,house,1.0,1,1.0,CMN_M_032,1722,0.96799916,8.0,0.598
Talker-specific,CMN_M_032,3,HT1_S041,had,1.0,0,1.0,CMN_M_032,1498,0.96799916,8.0,0.598
Talker-specific,CMN_M_032,3,HT1_S041,nine,1.0,1,1.0,CMN_M_032,2205,0.96799916,8.0,0.598
Talker-specific,CMN_M_032,3,HT1_S041,bedrooms,1.0,1,1.0,CMN_M_032,221,0.96799916,8.0,0.598
Single talker,CMN_M_037,4,HT1_S041,house,0.39064657661202157,1,0.39064657661202157,CMN_M_037,1712,0.83241093,8.0,0.598
Single talker,CMN_M_037,4,HT1_S041,had,0.42406833488600604,1,0.42406833488600604,CMN_M_037,1488,0.83241093,8.0,0.598
Single talker,CMN_M_037,4,HT1_S041,nine,0.2554402986860041,1,0.2554402986860041,CMN_M_037,2200,0.83241093,8.0,0.598
Single talker,CMN_M_037,4,HT1_S041,bedrooms,0.38520127055753317,0,0.38520127055753317,CMN_M_037,216,0.83241093,8.0,0.598
Multi-talker,"CMN_M_035, CMN_M_021, CMN_M_037, CMN_M_032, CMN_M_016",4,HT1_S041,house,0.548619111314087,1,0.548619111314087,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",1674,0.93633986,8.0,0.598
Multi-talker,"CMN_M_035, CMN_M_021, CMN_M_037, CMN_M_032, CMN_M_016",4,HT1_S041,had,0.44722149156366964,1,0.44722149156366964,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",1450,0.93633986,8.0,0.598
Multi-talker,"CMN_M_035, CMN_M_021, CMN_M_037, CMN_M_032, CMN_M_016",4,HT1_S041,nine,0.4031616584487619,1,0.4031616584487619,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2181,0.93633986,8.0,0.598
Multi-talker,"CMN_M_035, CMN_M_021, CMN_M_037, CMN_M_032, CMN_M_016",4,HT1_S041,bedrooms,0.4702711310318534,1,0.4702711310318534,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",197,0.93633986,8.0,0.598
Control,"ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_131, ENG_M_066",3,HT1_S041,house,0.5719710417056104,1,0.5719710417056104,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1666,0.96115804,8.0,0.598
Control,"ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_131, ENG_M_066",3,HT1_S041,had,0.5672866615853981,0,0.5672866615853981,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1442,0.96115804,8.0,0.598
Control,"ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_131, ENG_M_066",3,HT1_S041,nine,0.3704840579877388,1,0.3704840579877388,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2177,0.96115804,8.0,0.598
Control,"ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_131, ENG_M_066",3,HT1_S041,bedrooms,0.46971604826645647,1,0.46971604826645647,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",193,0.96115804,8.0,0.598
Single talker,CMN_M_021,3,HT1_S041,house,0.6700824440788343,0,0.6700824440788343,CMN_M_021,1690,0.99700946,8.0,0.598
Single talker,CMN_M_021,3,HT1_S041,had,0.3656432649474226,0,0.3656432649474226,CMN_M_021,1466,0.99700946,8.0,0.598
Single talker,CMN_M_021,3,HT1_S041,nine,0.3953095155131668,1,0.3953095155131668,CMN_M_021,2189,0.99700946,8.0,0.598
Single talker,CMN_M_021,3,HT1_S041,bedrooms,0.4422645823472863,0,0.4422645823472863,CMN_M_021,205,0.99700946,8.0,0.598
Single talker,CMN_M_037,5,HT1_S041,house,0.6498154711563962,1,0.6498154711563962,CMN_M_037,1714,0.83241093,8.0,0.598
Single talker,CMN_M_037,5,HT1_S041,had,0.4564001079220573,1,0.4564001079220573,CMN_M_037,1490,0.83241093,8.0,0.598
Single talker,CMN_M_037,5,HT1_S041,nine,0.3201495845565087,0,0.3201495845565087,CMN_M_037,2201,0.83241093,8.0,0.598
Single talker,CMN_M_037,5,HT1_S041,bedrooms,0.49272944623667486,1,0.49272944623667486,CMN_M_037,217,0.83241093,8.0,0.598
Control,"ENG_M_055, ENG_M_066, ENG_M_131, ENG_M_133, ENG_M_070",6,HT1_S041,house,0.6228066546904436,1,0.6228066546904436,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1672,0.96115804,8.0,0.598
Control,"ENG_M_055, ENG_M_066, ENG_M_131, ENG_M_133, ENG_M_070",6,HT1_S041,had,0.5353147305753077,1,0.5353147305753077,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1448,0.96115804,8.0,0.598
Control,"ENG_M_055, ENG_M_066, ENG_M_131, ENG_M_133, ENG_M_070",6,HT1_S041,nine,0.5263464492989869,1,0.5263464492989869,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2180,0.96115804,8.0,0.598
Control,"ENG_M_055, ENG_M_066, ENG_M_131, ENG_M_133, ENG_M_070",6,HT1_S041,bedrooms,0.5163700158467996,0,0.5163700158467996,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",196,0.96115804,8.0,0.598
Single talker,CMN_M_035,6,HT1_S041,house,0.6498154711563962,1,0.6498154711563962,CMN_M_035,1708,0.9067273,8.0,0.598
Single talker,CMN_M_035,6,HT1_S041,had,0.4564001079220573,1,0.4564001079220573,CMN_M_035,1484,0.9067273,8.0,0.598
Single talker,CMN_M_035,6,HT1_S041,nine,0.3201495845565087,1,0.3201495845565087,CMN_M_035,2198,0.9067273,8.0,0.598
Single talker,CMN_M_035,6,HT1_S041,bedrooms,0.49272944623667486,0,0.49272944623667486,CMN_M_035,214,0.9067273,8.0,0.598
Control,"ENG_M_131, ENG_M_133, ENG_M_070, ENG_M_066, ENG_M_055",6,HT1_S041,house,0.6228066546904436,1,0.6228066546904436,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1672,0.96115804,8.0,0.598
Control,"ENG_M_131, ENG_M_133, ENG_M_070, ENG_M_066, ENG_M_055",6,HT1_S041,had,0.5353147305753077,1,0.5353147305753077,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1448,0.96115804,8.0,0.598
Control,"ENG_M_131, ENG_M_133, ENG_M_070, ENG_M_066, ENG_M_055",6,HT1_S041,nine,0.5263464492989869,1,0.5263464492989869,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2180,0.96115804,8.0,0.598
Control,"ENG_M_131, ENG_M_133, ENG_M_070, ENG_M_066, ENG_M_055",6,HT1_S041,bedrooms,0.5163700158467996,0,0.5163700158467996,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",196,0.96115804,8.0,0.598
Single talker,CMN_M_032,4,HT1_S041,house,0.6681039499597768,1,0.6681039499597768,CMN_M_032,1698,0.96799916,8.0,0.598
