Condition2,TrainingTalkerID,TestTalkerID,SentenceID,Keyword,distance_min,IsCorrect,similarity,TrainingTalkerID1,trial,variability_1,tau,k
Control,"ENG_M_070, ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_055",3,HT1_S004,shoes,0.8245383485227732,1,0.8245383485227732,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2561,0.9579986,4.0,1.905
Control,"ENG_M_070, ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_055",3,HT1_S004,were,0.6121301336979139,1,0.6121301336979139,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3169,0.9579986,4.0,1.905
Control,"ENG_M_070, ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_055",3,HT1_S004,very,0.5755084856991844,1,0.5755084856991844,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3041,0.9579986,4.0,1.905
Control,"ENG_M_070, ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_055",3,HT1_S004,dirty,0.6694813721227839,1,0.6694813721227839,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",673,0.9579986,4.0,1.905
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_043, CMN_M_016, CMN_M_035",3,HT1_S004,shoes,0.7666919927628649,1,0.7666919927628649,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2568,0.94525766,4.0,1.905
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_043, CMN_M_016, CMN_M_035",3,HT1_S004,were,0.8100320140110979,1,0.8100320140110979,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3176,0.94525766,4.0,1.905
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_043, CMN_M_016, CMN_M_035",3,HT1_S004,very,0.6911260951384512,1,0.6911260951384512,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3055,0.94525766,4.0,1.905
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_043, CMN_M_016, CMN_M_035",3,HT1_S004,dirty,0.8669703076438827,1,0.8669703076438827,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",680,0.94525766,4.0,1.905
Single talker,CMN_M_021,3,HT1_S004,shoes,0.7994623067913296,1,0.7994623067913296,CMN_M_021,2573,0.95251703,4.0,1.905
Single talker,CMN_M_021,3,HT1_S004,were,0.8125631763933329,1,0.8125631763933329,CMN_M_021,3181,0.95251703,4.0,1.905
Single talker,CMN_M_021,3,HT1_S004,very,0.629963268113315,1,0.629963268113315,CMN_M_021,3065,0.95251703,4.0,1.905
Single talker,CMN_M_021,3,HT1_S004,dirty,0.8661084437839975,1,0.8661084437839975,CMN_M_021,685,0.95251703,4.0,1.905
Talker-specific,CMN_M_043,4,HT1_S004,shoes,1.0,1,1.0,CMN_M_043,2592,0.9281361,4.0,1.905
Talker-specific,CMN_M_043,4,HT1_S004,were,1.0,1,1.0,CMN_M_043,3200,0.9281361,4.0,1.905
Talker-specific,CMN_M_043,4,HT1_S004,very,1.0,1,1.0,CMN_M_043,3103,0.9281361,4.0,1.905
Talker-specific,CMN_M_043,4,HT1_S004,dirty,1.0,1,1.0,CMN_M_043,704,0.9281361,4.0,1.905
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_032",5,HT1_S004,shoes,0.505737694076992,1,0.505737694076992,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2567,0.9422178,4.0,1.905
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_032",5,HT1_S004,were,0.8232868027756661,1,0.8232868027756661,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",3175,0.9422178,4.0,1.905
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_032",5,HT1_S004,very,0.7780064727819488,1,0.7780064727819488,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",3053,0.9422178,4.0,1.905
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_032",5,HT1_S004,dirty,0.8720740524349677,1,0.8720740524349677,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",679,0.9422178,4.0,1.905
Talker-specific,CMN_M_043,4,HT1_S004,shoes,1.0,1,1.0,CMN_M_043,2592,0.9281361,4.0,1.905
Talker-specific,CMN_M_043,4,HT1_S004,were,1.0,1,1.0,CMN_M_043,3200,0.9281361,4.0,1.905
Talker-specific,CMN_M_043,4,HT1_S004,very,1.0,1,1.0,CMN_M_043,3103,0.9281361,4.0,1.905
Talker-specific,CMN_M_043,4,HT1_S004,dirty,1.0,1,1.0,CMN_M_043,704,0.9281361,4.0,1.905
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",6,HT1_S004,shoes,0.6255344263203757,1,0.6255344263203757,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2566,0.94193923,4.0,1.905
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",6,HT1_S004,were,0.4933811613906779,1,0.4933811613906779,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",3174,0.94193923,4.0,1.905
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",6,HT1_S004,very,0.49962749650367516,1,0.49962749650367516,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",3051,0.94193923,4.0,1.905
Multi-talker,"CMN_M_032, CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_035",6,HT1_S004,dirty,0.7674651358934454,1,0.7674651358934454,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",678,0.94193923,4.0,1.905
Single talker,CMN_M_016,3,HT1_S004,shoes,0.88795860290443,0,0.88795860290443,CMN_M_016,2569,0.9552199,4.0,1.905
Single talker,CMN_M_016,3,HT1_S004,were,0.9408462871533207,1,0.9408462871533207,CMN_M_016,3177,0.9552199,4.0,1.905
Single talker,CMN_M_016,3,HT1_S004,very,0.7354631602506072,1,0.7354631602506072,CMN_M_016,3057,0.9552199,4.0,1.905
Single talker,CMN_M_016,3,HT1_S004,dirty,0.875566187251022,1,0.875566187251022,CMN_M_016,681,0.9552199,4.0,1.905
Single talker,CMN_M_021,5,HT1_S004,shoes,0.6437386765520555,1,0.6437386765520555,CMN_M_021,2575,0.95251703,4.0,1.905
Single talker,CMN_M_021,5,HT1_S004,were,0.8914887242352926,1,0.8914887242352926,CMN_M_021,3183,0.95251703,4.0,1.905
Single talker,CMN_M_021,5,HT1_S004,very,0.8456319105400738,1,0.8456319105400738,CMN_M_021,3069,0.95251703,4.0,1.905
Single talker,CMN_M_021,5,HT1_S004,dirty,0.8590032203662871,1,0.8590032203662871,CMN_M_021,687,0.95251703,4.0,1.905
Control,"ENG_M_066, ENG_M_133, ENG_M_070, ENG_M_131, ENG_M_055",4,HT1_S004,shoes,0.8139788632809344,0,0.8139788632809344,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2562,0.9579986,4.0,1.905
Control,"ENG_M_066, ENG_M_133, ENG_M_070, ENG_M_131, ENG_M_055",4,HT1_S004,were,0.49939870038580897,1,0.49939870038580897,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3170,0.9579986,4.0,1.905
Control,"ENG_M_066, ENG_M_133, ENG_M_070, ENG_M_131, ENG_M_055",4,HT1_S004,very,0.644573630460678,1,0.644573630460678,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3043,0.9579986,4.0,1.905
Control,"ENG_M_066, ENG_M_133, ENG_M_070, ENG_M_131, ENG_M_055",4,HT1_S004,dirty,0.7246023000700242,1,0.7246023000700242,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",674,0.9579986,4.0,1.905
Talker-specific,CMN_M_043,4,HT1_S004,shoes,1.0,1,1.0,CMN_M_043,2592,0.9281361,4.0,1.905
Talker-specific,CMN_M_043,4,HT1_S004,were,1.0,1,1.0,CMN_M_043,3200,0.9281361,4.0,1.905
Talker-specific,CMN_M_043,4,HT1_S004,very,1.0,1,1.0,CMN_M_043,3103,0.9281361,4.0,1.905
Talker-specific,CMN_M_043,4,HT1_S004,dirty,1.0,1,1.0,CMN_M_043,704,0.9281361,4.0,1.905
Single talker,CMN_M_016,5,HT1_S004,shoes,0.5118242477650647,1,0.5118242477650647,CMN_M_016,2571,0.9552199,4.0,1.905
Single talker,CMN_M_016,5,HT1_S004,were,0.9329751167751821,1,0.9329751167751821,CMN_M_016,3179,0.9552199,4.0,1.905
Single talker,CMN_M_016,5,HT1_S004,very,0.8794584189354554,1,0.8794584189354554,CMN_M_016,3061,0.9552199,4.0,1.905
Single talker,CMN_M_016,5,HT1_S004,dirty,0.8716731167304859,1,0.8716731167304859,CMN_M_016,683,0.9552199,4.0,1.905
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,shoes,0.8021338595687693,1,0.8021338595687693,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2565,0.9454924,4.0,1.905
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,were,0.7785151389808279,1,0.7785151389808279,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",3173,0.9454924,4.0,1.905
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,very,0.6964408460647933,1,0.6964408460647933,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",3049,0.9454924,4.0,1.905
Multi-talker,"CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_032",4,HT1_S004,dirty,0.8731003425941953,1,0.8731003425941953,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",677,0.9454924,4.0,1.905
Control,"ENG_M_070, ENG_M_055, ENG_M_133, ENG_M_066, ENG_M_131",5,HT1_S004,shoes,0.5131631120794229,1,0.5131631120794229,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2563,0.9579986,4.0,1.905
Control,"ENG_M_070, ENG_M_055, ENG_M_133, ENG_M_066, ENG_M_131",5,HT1_S004,were,0.5699392057623223,1,0.5699392057623223,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3171,0.9579986,4.0,1.905
Control,"ENG_M_070, ENG_M_055, ENG_M_133, ENG_M_066, ENG_M_131",5,HT1_S004,very,0.5573762466762371,1,0.5573762466762371,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3045,0.9579986,4.0,1.905
Control,"ENG_M_070, ENG_M_055, ENG_M_133, ENG_M_066, ENG_M_131",5,HT1_S004,dirty,0.7217167032190174,1,0.7217167032190174,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",675,0.9579986,4.0,1.905
Talker-specific,CMN_M_037,6,HT1_S004,shoes,1.0,1,1.0,CMN_M_037,2591,0.9458278,4.0,1.905
Talker-specific,CMN_M_037,6,HT1_S004,were,1.0,1,1.0,CMN_M_037,3199,0.9458278,4.0,1.905
Talker-specific,CMN_M_037,6,HT1_S004,very,1.0,1,1.0,CMN_M_037,3101,0.9458278,4.0,1.905
Talker-specific,CMN_M_037,6,HT1_S004,dirty,1.0,1,1.0,CMN_M_037,703,0.9458278,4.0,1.905
Single talker,CMN_M_032,5,HT1_S004,shoes,0.48594770996354447,1,0.48594770996354447,CMN_M_032,2578,0.92930585,4.0,1.905
Single talker,CMN_M_032,5,HT1_S004,were,0.8868597972989415,1,0.8868597972989415,CMN_M_032,3186,0.92930585,4.0,1.905
Single talker,CMN_M_032,5,HT1_S004,very,0.7757773787991944,1,0.7757773787991944,CMN_M_032,3075,0.92930585,4.0,1.905
Single talker,CMN_M_032,5,HT1_S004,dirty,0.9218508113496514,1,0.9218508113496514,CMN_M_032,690,0.92930585,4.0,1.905
Single talker,CMN_M_021,4,HT1_S004,shoes,0.8626214964790453,1,0.8626214964790453,CMN_M_021,2574,0.95251703,4.0,1.905
Single talker,CMN_M_021,4,HT1_S004,were,0.8140059185046447,1,0.8140059185046447,CMN_M_021,3182,0.95251703,4.0,1.905
Single talker,CMN_M_021,4,HT1_S004,very,0.6973781832625423,1,0.6973781832625423,CMN_M_021,3067,0.95251703,4.0,1.905
Single talker,CMN_M_021,4,HT1_S004,dirty,0.8807230902229333,1,0.8807230902229333,CMN_M_021,686,0.95251703,4.0,1.905
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,shoes,0.7666919927628649,1,0.7666919927628649,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2568,0.94525766,4.0,1.905
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,were,0.8100320140110979,1,0.8100320140110979,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3176,0.94525766,4.0,1.905
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,very,0.6911260951384512,1,0.6911260951384512,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3055,0.94525766,4.0,1.905
Multi-talker,"CMN_M_043, CMN_M_016, CMN_M_035, CMN_M_021, CMN_M_037",3,HT1_S004,dirty,0.8669703076438827,1,0.8669703076438827,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",680,0.94525766,4.0,1.905
Talker-specific,CMN_M_035,5,HT1_S004,shoes,1.0,1,1.0,CMN_M_035,2590,0.9443533,4.0,1.905
Talker-specific,CMN_M_035,5,HT1_S004,were,1.0,1,1.0,CMN_M_035,3198,0.9443533,4.0,1.905
Talker-specific,CMN_M_035,5,HT1_S004,very,1.0,1,1.0,CMN_M_035,3099,0.9443533,4.0,1.905
Talker-specific,CMN_M_035,5,HT1_S004,dirty,1.0,1,1.0,CMN_M_035,702,0.9443533,4.0,1.905
Single talker,CMN_M_043,5,HT1_S004,shoes,0.5978262148797824,0,0.5978262148797824,CMN_M_043,2587,0.9281361,4.0,1.905
Single talker,CMN_M_043,5,HT1_S004,were,0.8734350768627186,1,0.8734350768627186,CMN_M_043,3195,0.9281361,4.0,1.905
Single talker,CMN_M_043,5,HT1_S004,very,0.7959013450624678,0,0.7959013450624678,CMN_M_043,3093,0.9281361,4.0,1.905
Single talker,CMN_M_043,5,HT1_S004,dirty,0.9263156322470836,1,0.9263156322470836,CMN_M_043,699,0.9281361,4.0,1.905
Single talker,CMN_M_032,4,HT1_S004,shoes,0.8957434334110329,1,0.8957434334110329,CMN_M_032,2577,0.92930585,4.0,1.905
Single talker,CMN_M_032,4,HT1_S004,were,0.9328723773073794,1,0.9328723773073794,CMN_M_032,3185,0.92930585,4.0,1.905
Single talker,CMN_M_032,4,HT1_S004,very,0.8621285219961093,1,0.8621285219961093,CMN_M_032,3073,0.92930585,4.0,1.905
Single talker,CMN_M_032,4,HT1_S004,dirty,0.9000281789136862,1,0.9000281789136862,CMN_M_032,689,0.92930585,4.0,1.905
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,shoes,0.7666919927628649,1,0.7666919927628649,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2568,0.94525766,4.0,1.905
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,were,0.8100320140110979,1,0.8100320140110979,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3176,0.94525766,4.0,1.905
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,very,0.6911260951384512,1,0.6911260951384512,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3055,0.94525766,4.0,1.905
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_037",3,HT1_S004,dirty,0.8669703076438827,1,0.8669703076438827,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",680,0.94525766,4.0,1.905
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,shoes,0.7666919927628649,1,0.7666919927628649,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2568,0.94525766,4.0,1.905
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,were,0.8100320140110979,1,0.8100320140110979,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3176,0.94525766,4.0,1.905
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,very,0.6911260951384512,1,0.6911260951384512,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3055,0.94525766,4.0,1.905
Multi-talker,"CMN_M_035, CMN_M_043, CMN_M_016, CMN_M_037, CMN_M_021",3,HT1_S004,dirty,0.8669703076438827,1,0.8669703076438827,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",680,0.94525766,4.0,1.905
Single talker,CMN_M_043,6,HT1_S004,shoes,0.7800104964011947,1,0.7800104964011947,CMN_M_043,2588,0.9281361,4.0,1.905
Single talker,CMN_M_043,6,HT1_S004,were,0.3484602306203395,1,0.3484602306203395,CMN_M_043,3196,0.9281361,4.0,1.905
Single talker,CMN_M_043,6,HT1_S004,very,0.3562733063737096,1,0.3562733063737096,CMN_M_043,3095,0.9281361,4.0,1.905
Single talker,CMN_M_043,6,HT1_S004,dirty,0.7948044986651709,1,0.7948044986651709,CMN_M_043,700,0.9281361,4.0,1.905
Talker-specific,CMN_M_032,3,HT1_S004,shoes,1.0,1,1.0,CMN_M_032,2589,0.92930585,4.0,1.905
Talker-specific,CMN_M_032,3,HT1_S004,were,1.0,1,1.0,CMN_M_032,3197,0.92930585,4.0,1.905
Talker-specific,CMN_M_032,3,HT1_S004,very,1.0,1,1.0,CMN_M_032,3097,0.92930585,4.0,1.905
Talker-specific,CMN_M_032,3,HT1_S004,dirty,1.0,1,1.0,CMN_M_032,701,0.92930585,4.0,1.905
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",4,HT1_S004,shoes,0.8139788632809344,1,0.8139788632809344,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2562,0.9579986,4.0,1.905
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",4,HT1_S004,were,0.49939870038580897,1,0.49939870038580897,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3170,0.9579986,4.0,1.905
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",4,HT1_S004,very,0.644573630460678,1,0.644573630460678,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3043,0.9579986,4.0,1.905
Control,"ENG_M_133, ENG_M_055, ENG_M_070, ENG_M_066, ENG_M_131",4,HT1_S004,dirty,0.7246023000700242,1,0.7246023000700242,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",674,0.9579986,4.0,1.905
Talker-specific,CMN_M_035,5,HT1_S004,shoes,1.0,1,1.0,CMN_M_035,2590,0.9443533,4.0,1.905
Talker-specific,CMN_M_035,5,HT1_S004,were,1.0,1,1.0,CMN_M_035,3198,0.9443533,4.0,1.905
Talker-specific,CMN_M_035,5,HT1_S004,very,1.0,1,1.0,CMN_M_035,3099,0.9443533,4.0,1.905
Talker-specific,CMN_M_035,5,HT1_S004,dirty,1.0,1,1.0,CMN_M_035,702,0.9443533,4.0,1.905
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",6,HT1_S004,shoes,0.6692536182821853,1,0.6692536182821853,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2564,0.9579986,4.0,1.905
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",6,HT1_S004,were,0.5577964684697945,1,0.5577964684697945,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3172,0.9579986,4.0,1.905
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",6,HT1_S004,very,0.25314654902567024,1,0.25314654902567024,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3047,0.9579986,4.0,1.905
Control,"ENG_M_133, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_055",6,HT1_S004,dirty,0.5014316734987603,1,0.5014316734987603,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",676,0.9579986,4.0,1.905
Single talker,CMN_M_032,5,HT1_S004,shoes,0.48594770996354447,1,0.48594770996354447,CMN_M_032,2578,0.92930585,4.0,1.905
Single talker,CMN_M_032,5,HT1_S004,were,0.8868597972989415,1,0.8868597972989415,CMN_M_032,3186,0.92930585,4.0,1.905
Single talker,CMN_M_032,5,HT1_S004,very,0.7757773787991944,1,0.7757773787991944,CMN_M_032,3075,0.92930585,4.0,1.905
Single talker,CMN_M_032,5,HT1_S004,dirty,0.9218508113496514,1,0.9218508113496514,CMN_M_032,690,0.92930585,4.0,1.905
Single talker,CMN_M_043,6,HT1_S004,shoes,0.7800104964011947,1,0.7800104964011947,CMN_M_043,2588,0.9281361,4.0,1.905
Single talker,CMN_M_043,6,HT1_S004,were,0.3484602306203395,1,0.3484602306203395,CMN_M_043,3196,0.9281361,4.0,1.905
Single talker,CMN_M_043,6,HT1_S004,very,0.3562733063737096,1,0.3562733063737096,CMN_M_043,3095,0.9281361,4.0,1.905
Single talker,CMN_M_043,6,HT1_S004,dirty,0.7948044986651709,1,0.7948044986651709,CMN_M_043,700,0.9281361,4.0,1.905
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",4,HT1_S004,shoes,0.8139788632809344,1,0.8139788632809344,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2562,0.9579986,4.0,1.905
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",4,HT1_S004,were,0.49939870038580897,1,0.49939870038580897,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3170,0.9579986,4.0,1.905
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",4,HT1_S004,very,0.644573630460678,1,0.644573630460678,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3043,0.9579986,4.0,1.905
Control,"ENG_M_131, ENG_M_066, ENG_M_133, ENG_M_055, ENG_M_070",4,HT1_S004,dirty,0.7246023000700242,1,0.7246023000700242,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",674,0.9579986,4.0,1.905
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,shoes,0.7666919927628649,1,0.7666919927628649,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",2568,0.94525766,4.0,1.905
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,were,0.8100320140110979,1,0.8100320140110979,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3176,0.94525766,4.0,1.905
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,very,0.6911260951384512,1,0.6911260951384512,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",3055,0.94525766,4.0,1.905
Multi-talker,"CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_016, CMN_M_035",3,HT1_S004,dirty,0.8669703076438827,1,0.8669703076438827,"CMN_M_016,CMN_M_021,CMN_M_035,CMN_M_037,CMN_M_043",680,0.94525766,4.0,1.905
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S004,shoes,0.8139788632809344,1,0.8139788632809344,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",2562,0.9579986,4.0,1.905
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S004,were,0.49939870038580897,1,0.49939870038580897,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3170,0.9579986,4.0,1.905
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S004,very,0.644573630460678,1,0.644573630460678,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",3043,0.9579986,4.0,1.905
Control,"ENG_M_133, ENG_M_131, ENG_M_055, ENG_M_066, ENG_M_070",4,HT1_S004,dirty,0.7246023000700242,1,0.7246023000700242,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",674,0.9579986,4.0,1.905
Single talker,CMN_M_035,3,HT1_S004,shoes,0.48594770996354447,1,0.48594770996354447,CMN_M_035,2580,0.9443533,4.0,1.905
Single talker,CMN_M_035,3,HT1_S004,were,0.8868597972989415,1,0.8868597972989415,CMN_M_035,3188,0.9443533,4.0,1.905
Single talker,CMN_M_035,3,HT1_S004,very,0.7757773787991944,1,0.7757773787991944,CMN_M_035,3079,0.9443533,4.0,1.905
Single talker,CMN_M_035,3,HT1_S004,dirty,0.9218508113496514,1,0.9218508113496514,CMN_M_035,692,0.9443533,4.0,1.905
Single talker,CMN_M_037,4,HT1_S004,shoes,0.7800104964011947,0,0.7800104964011947,CMN_M_037,2584,0.9458278,4.0,1.905
Single talker,CMN_M_037,4,HT1_S004,were,0.3484602306203395,0,0.3484602306203395,CMN_M_037,3192,0.9458278,4.0,1.905
Single talker,CMN_M_037,4,HT1_S004,very,0.3562733063737096,0,0.3562733063737096,CMN_M_037,3087,0.9458278,4.0,1.905
Single talker,CMN_M_037,4,HT1_S004,dirty,0.7948044986651709,0,0.7948044986651709,CMN_M_037,696,0.9458278,4.0,1.905
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,shoes,0.505737694076992,1,0.505737694076992,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",2567,0.9422178,4.0,1.905
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,were,0.8232868027756661,1,0.8232868027756661,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",3175,0.9422178,4.0,1.905
Multi-talker,"CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021, CMN_M_032",5,HT1_S004,very,0.7780064727819488,1,0.7780064727819488,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",3053,0.9422178,4.0,1.905
